product_id,description,sales_history,demand_target,image_path
P30528,Formal Black Wool Jacket,"[211.81473027776738, 232.6426181886658, 236.68351608021723, 243.90832627982275, 227.67713739519908, 219.12546461072898, 197.1174644234522, 216.00987838870165, 207.44707462089872, 189.79510931192124, 214.6685575718614, 193.12366181733697, 204.0380345641142, 218.16947199845023, 203.08530283335733, 225.37043933164082, 221.40751008421438, 213.33498216454996, 223.53892393530197, 235.3966640438251, 242.57192719223423, 212.29358548886069, 214.67872134709017, 224.98250496077617, 203.56454126038838, 205.61217502593314, 199.83628436340274, 213.4222418358488, 207.82363857268052, 222.97785590959708]",194.46,public/images/learning_set\floral_summer_dress.png
P63931,Modern Blue Cotton Skirt,"[152.09861677260656, 169.17234372364868, 193.93445874856423, 207.47283341284646, 195.73362650564582, 173.85773262431977, 175.27187931130865, 161.56928382071473, 136.03590979289885, 114.07794951964802, 98.47834831363168, 113.30894068302482, 121.31590205606089, 117.0055437104426, 127.20175764761173, 155.4667985321315, 180.13389797378855, 190.46505962760259, 180.09996502908126, 184.90450554135387, 186.83924616649523, 156.42175306441086, 128.37350817354488, 116.09666869811895, 96.505737836243, 98.44727733430885, 96.50491495371968, 105.77423287855625, 121.19790134732911, 155.1669746295723]",176.36,public/images/learning_set\floral_summer_dress.png
P40206,Slim Fit Blue Linen Summer Dress,"[317.3309114259786, 331.7059929667024, 371.2303879519497, 360.0999654108825, 359.32712442462525, 371.87356107706495, 365.69983695403465, 324.49339424621985, 307.75955000444645, 289.93911105266227, 304.5823368422383, 293.3064146309355, 292.7547462439896, 292.1473106551029, 312.0868426192045, 332.0586625828282, 344.7729944828641, 361.76376231459835, 363.41954157430257, 351.6831907223527, 360.7803058150322, 329.63044749371375, 314.4468372779168, 287.69292519227605, 299.72047493204656, 305.53001667949707, 275.7251102641337, 290.68366685095003, 315.87634061508754, 311.69872743665985]",292.19,public/images/learning_set\red_leather_jacket.png
P48170,Formal Pink Cotton T-Shirt,"[125.16789993603061, 135.68314703933808, 156.73108462346084, 153.05354973216453, 156.9447222670944, 144.47522158551524, 119.33247608723974, 124.78454227843812, 111.8082702307886, 112.19851875467793, 71.14826803343306, 78.72429708639598, 104.04718143317582, 85.39760083414336, 115.63406459054315, 121.05134141912501, 165.32417598414287, 158.57383017057845, 153.73323204761832, 150.70814071700283, 139.9861705595679, 142.58237785923072, 127.10542384111676, 107.86666795749011, 83.41598506465274, 89.09058396550216, 79.36411523858007, 95.61773041510065, 102.09453389299729, 125.89040838118407]",145.5,public/images/learning_set\blue_denim_jeans.png
P12621,Casual White Denim Skirt,"[435.6771179881391, 437.8470405092877, 419.069133338582, 464.7038472549079, 454.7671762972232, 445.5739470777698, 432.452540589383, 418.2269965322552, 417.77738356104595, 394.28227949774714, 419.26573181936607, 400.3306305355747, 412.97495058829844, 404.3527239270621, 398.0450678892032, 434.6476047188232, 414.8539522211099, 426.07767738799555, 450.3835110733486, 434.53728250017065, 455.1974304535285, 417.49880733743754, 406.1508170200135, 409.0233178243192, 413.0744753697719, 412.8867951825134, 404.53013251989177, 391.363049220411, 419.2795740243261, 441.7152893628017]",507.46,public/images/learning_set\floral_summer_dress.png
P97669,Oversized Pink Denim Skirt,"[106.68372452871986, 152.87267594891162, 162.39057816605617, 179.83283818875447, 177.8188880389176, 181.385998645073, 162.67560859812033, 132.98163759678204, 112.30327151544941, 124.08489928459306, 88.62335290409888, 70.75163121044805, 97.44615091806722, 111.70061187063993, 109.965542007279, 135.78656481010825, 163.55927019985606, 171.01878726121078, 180.37976431983782, 178.75461081517466, 169.51591826551086, 147.82133249824332, 118.4850356499158, 111.2397536572792, 99.60169088710603, 98.10013139061249, 93.037996658295, 85.70950011783252, 114.21493545171494, 140.53556441106068]",145.91,public/images/learning_set\blue_denim_jeans.png
P29658,Modern Green Denim T-Shirt,"[324.5046098309624, 345.3984542235426, 365.4690079823249, 369.62511005625936, 362.98135361053346, 361.92627323645445, 345.27974277574594, 333.41473722436683, 337.84409098669846, 332.1149705561215, 309.5703817677247, 305.0022247535937, 324.6701697486967, 331.7863852885591, 315.6049040192373, 351.4863912371908, 350.640449510074, 370.450415275478, 367.28587046923474, 371.57896887516733, 360.605929005217, 357.2178604629621, 321.5648143007283, 330.4099298486825, 308.1957845675575, 292.9019001317118, 301.89341079381524, 307.1403161422097, 339.7000359972776, 333.4776770620282]",303.89,public/images/learning_set\red_leather_jacket.png
P11985,Casual Black Denim Summer Dress,"[282.1079837236207, 318.50481004993196, 317.258572838839, 313.26897635205404, 310.1157460863575, 301.5843857414681, 302.94157893373745, 280.48779543539257, 283.49095470687473, 271.476494570918, 282.5612103053871, 281.3940637577262, 291.947907126822, 280.9818148556884, 286.48462447184744, 293.3693577542802, 306.26066025148344, 303.481879723965, 301.29203428299786, 309.5697236086131, 299.91253953072606, 312.0346360540439, 290.46643153881547, 292.4819133837655, 298.59370189953694, 294.4488896915943, 291.50131064306953, 297.1922028370064, 293.9867918911939, 307.6576667719385]",296.56,public/images/learning_set\floral_summer_dress.png
P83399,Vintage Grey Polyester Jeans,"[247.65248178267078, 245.18558576426938, 258.7294190873313, 265.1194496163721, 278.59988902223574, 251.9176378238309, 266.23879358378707, 241.1406787527632, 219.27726932056493, 205.3472066921256, 176.91592235786936, 180.57778637568757, 214.28689535128512, 207.07462369446523, 227.7548755315229, 231.8762337644116, 264.6814585197826, 276.7232872316638, 268.2558755947074, 269.87309040016976, 269.915703781233, 232.43408885065924, 228.97155301418988, 202.0197517287841, 195.88495219842164, 177.66541047649403, 200.57655445173378, 197.53482390118447, 215.9585227513629, 208.60609273445263]",253.98,public/images/learning_set\blue_denim_jeans.png
P73696,Modern Green Linen Jeans,"[237.068216598448, 251.26285377563872, 244.57760454402595, 276.4922489578007, 260.408379008208, 262.34672876322986, 246.59407399518224, 241.7866484179924, 211.36518125246337, 220.90766498960275, 208.6979683244346, 197.9580449084419, 223.49647663357774, 211.66913845624526, 230.78906532891943, 222.98744631415929, 268.4214428067619, 243.11443835147563, 273.1176312545167, 255.16582604583078, 247.86521662201534, 236.0279541732685, 236.47832069175695, 231.76144753596978, 205.49603493408645, 200.035006809627, 213.59209818632476, 223.19303840008004, 231.9348798400737, 217.49512326872897]",210.96,public/images/learning_set\blue_denim_jeans.png
P54244,Formal Red Denim Shorts,"[367.6981193463075, 387.18847925100965, 382.4136140268484, 397.3467720233064, 385.2919147124658, 396.56690574638634, 373.01404241476257, 354.2240236033868, 351.1932387373099, 342.8697776060346, 333.7389759826837, 331.4981959124724, 341.2982412691682, 343.03332907334953, 344.3871620175999, 373.08930160348626, 378.43477466693344, 371.88041644890757, 390.14367097994653, 387.7848781981091, 393.72466519610117, 388.309112097951, 353.2999984278825, 350.2155841719525, 353.8729038765393, 332.67672409376405, 353.3174496605188, 346.9460399323098, 348.3476117126679, 364.9371854919088]",400.35,public/images/learning_set\red_leather_jacket.png
P66580,Oversized Yellow Silk Shorts,"[245.476429491471, 268.09562401007594, 270.29126661951176, 271.0693996023606, 277.54817276733536, 244.56015009029585, 255.93884193380305, 256.9464825531837, 248.97348354190902, 258.2701367478954, 264.08683463467895, 238.1047905353827, 259.71257428491447, 249.55044198506923, 263.7798584953528, 269.55135224041067, 257.1993129666034, 264.1151231282154, 257.1299454051172, 283.5925814113039, 266.1218859284042, 258.4694766814592, 278.2529062516608, 238.47124177386536, 253.38641513457853, 252.74307001742463, 249.91175691686797, 244.48768945743092, 233.57855169252872, 252.98462734590834]",309.3,public/images/learning_set\floral_summer_dress.png
P92466,Modern Yellow Polyester Jacket,"[206.6470776492143, 229.13727791417008, 226.48648686500243, 244.42615890761732, 239.49804973412745, 217.2803190068363, 222.75875869084857, 213.96719604476058, 199.36065635665508, 183.80009763879764, 146.0513437774191, 149.92626310965105, 169.22971208646584, 172.97582045702083, 195.52284942578837, 198.68159358353546, 227.22097515904068, 235.63850539026265, 233.9420546746505, 228.41906903675522, 223.01589121339123, 227.20137502351847, 202.41039983232426, 185.76491492157308, 166.02525541995436, 158.55146211036967, 176.47201047063172, 163.1894286818444, 206.61491670143707, 213.23714568561468]",181.9,public/images/learning_set\blue_denim_jeans.png
P26745,Oversized Green Denim T-Shirt,"[369.7831491769598, 367.4407903295865, 380.9779435180825, 397.44274441848677, 394.0596849832208, 374.3988137218373, 389.5265255010981, 385.491954723575, 359.53364137507555, 352.25289485493624, 357.7067887148148, 363.372042393243, 352.1106945911933, 365.94320788569667, 358.532811410863, 361.2103110679747, 396.98108282172973, 388.7760321795399, 402.8374117029778, 370.4317536977103, 391.46227619750135, 389.0199044846094, 368.6612594692772, 347.6978493347939, 356.94177971290344, 337.1894842052905, 352.0488720512385, 347.03082707818953, 363.7463256378222, 374.68856189387026]",407.63,public/images/learning_set\red_leather_jacket.png
P83135,Modern Yellow Cotton T-Shirt,"[203.60236226818097, 197.653194537029, 195.52601291502344, 200.09908721849527, 195.7709644651338, 206.8698544372296, 185.13500797816363, 201.6537265603969, 178.6557833544178, 180.34779826653462, 192.39969734454135, 177.11669251099894, 188.30013685486705, 194.9757405862468, 195.03296466911556, 196.67232065307445, 214.52395462174667, 211.3305153709399, 196.29110036531782, 201.19387209101632, 191.27972987713972, 185.9934775651169, 182.71047314078044, 196.71923489576807, 166.83958652095114, 180.35507931623133, 181.50441862261812, 187.37494402750826, 203.66064029775512, 203.56600978665736]",231.73,public/images/learning_set\blue_denim_jeans.png
P76167,Vintage Blue Cotton Jeans,"[325.9425562194011, 330.03867089097696, 320.52841268078294, 316.37767746826756, 337.6910403412239, 339.09995924671927, 330.99169840329506, 343.04225453498384, 302.5944823504647, 303.6686499537801, 295.1315219581478, 271.0577664767359, 281.841450672191, 289.97542133199397, 299.8233847075986, 306.8186442312253, 343.59417842410386, 347.2365344688724, 326.748468039857, 332.9570727518673, 364.4867619590621, 308.4892959930003, 296.2204396214718, 286.74156141032427, 286.9312351561449, 278.0673220493133, 284.4034961119933, 301.1432238965682, 308.46200213821226, 317.50432899888585]",281.33,public/images/learning_set\red_leather_jacket.png
P96772,Modern Pink Denim Jeans,"[225.73649565991084, 229.24279387309952, 253.26048036668496, 255.28402552674174, 249.74359148485365, 254.789913517318, 248.28790634531154, 236.98030842784198, 213.47909477711798, 200.64918279531446, 214.52481005347022, 192.26655668939816, 207.6100704984848, 218.0152989513089, 221.22322764442958, 230.02211707985447, 247.41358340186022, 264.3029826909372, 242.08240717584894, 254.53503105866548, 232.20118715665188, 236.53718763049082, 231.9288755400064, 218.47708920586118, 219.91074730219682, 210.02228926138045, 208.8123356368883, 224.07285651206223, 214.95174208816272, 231.52944406990304]",275.52,public/images/learning_set\floral_summer_dress.png
P87646,Vintage Green Wool Sweater,"[176.71905967185683, 165.63465219025971, 195.0671021673233, 184.99078489172032, 191.52040328767924, 190.7010808753066, 199.48930179428015, 192.82743919389526, 189.86686786318114, 175.9966990366274, 154.32155294405726, 163.19252063670396, 179.1580739191648, 178.23319152376422, 167.8105117890444, 199.54443826587544, 168.98956013624823, 190.44787455343325, 197.67461232324558, 185.87280565809385, 177.3305748404057, 183.56823931563838, 177.63379167925976, 167.8160793349134, 166.06388861513875, 175.5868807074173, 170.88036152925355, 172.96482467494363, 165.22973962121213, 178.416390222805]",215.34,public/images/learning_set\blue_denim_jeans.png
P29330,Formal Grey Linen T-Shirt,"[85.03536930978889, 90.59219450999943, 133.8427575296689, 133.58670800684126, 115.23862618369645, 126.97417246527444, 114.01382923481152, 96.21978004588216, 64.95115175155328, 41.71907024445684, 32.82314287484473, 25.852374155685162, 41.27185833198956, 30.827128067435883, 63.46614869167318, 83.01620113125603, 114.13914637607691, 129.9467509062295, 128.81429073866283, 117.03060310671724, 135.116103753127, 85.4778292062197, 91.97975359202995, 41.519787483211694, 43.40996691320834, 17.94043177805176, 27.873405078390252, 35.18120130557178, 50.314474804682, 90.98122669098402]",79.64,public/images/learning_set\floral_summer_dress.png
P23979,Modern Green Polyester Sweater,"[232.19625452643555, 241.43219196415023, 240.80892184270203, 253.0568600223711, 252.87718926114877, 224.25943299959567, 232.21522318761677, 230.80394293181743, 209.47069991762925, 192.05870087531054, 202.24398060897352, 182.6657866149737, 205.83040220923584, 197.69117063471887, 238.11679453007895, 225.97520782698479, 247.5870546677859, 241.81361195937347, 243.43462048698686, 254.30083136377044, 233.5978497785156, 225.61004206476616, 202.1621349158976, 199.59321644799195, 187.87553321419068, 188.50398430641536, 194.33637155053276, 189.12084684516734, 212.85464469318717, 232.10211715861058]",198.44,public/images/learning_set\floral_summer_dress.png
P78478,Formal Pink Linen T-Shirt,"[144.46349080092793, 134.22137668718398, 137.31258123730262, 151.87321382252725, 153.90270728628434, 140.96828677467863, 135.01781760138738, 143.1755192620112, 145.84952481826784, 118.60031384404462, 120.09884870608538, 139.83014476663, 117.36181197532532, 116.83307979329769, 134.10522846774862, 117.13696749855166, 142.42869876862255, 139.3767770159475, 145.2778504836377, 133.61956717301652, 143.2746691772388, 137.23938057619992, 135.90307152286243, 141.21499813169692, 119.00990530697794, 108.1723249712127, 101.43169951142825, 130.26557165332636, 116.5295190159867, 142.27622248239248]",132.89,public/images/learning_set\red_leather_jacket.png
P74202,Slim Fit Blue Polyester Skirt,"[383.58253342306745, 391.36451318293933, 422.289689806385, 419.51883429058876, 417.5341383848622, 415.4643843281499, 403.82727178682404, 381.5594870364236, 380.8665152612851, 380.04071850992483, 351.5594943079298, 344.7741139723339, 352.89961370283567, 361.314218781483, 371.3235867181412, 393.13798274607217, 414.8921539744688, 416.0859783580998, 416.82906725253554, 412.2498704515933, 397.9009805902969, 390.154373400208, 385.22218745889836, 381.22080129491303, 352.87301354077727, 367.33333040914033, 346.99516363302934, 355.6548974601824, 381.4348833305083, 384.1711386109536]",424.38,public/images/learning_set\blue_denim_jeans.png
P48928,Casual White Silk T-Shirt,"[295.2841273161776, 298.49934219715453, 303.6798227715131, 319.8590692982189, 320.51789290388274, 314.5280689037513, 304.25726579969364, 283.49043316456493, 295.9593078968936, 264.86321621715837, 254.66079240609176, 236.97335123624845, 253.20359468409933, 268.515782177733, 275.9083439448591, 299.7443879424471, 316.0535812880383, 334.0359724285556, 329.38373052186626, 335.47706804964724, 304.6512822276293, 309.68242791646384, 279.38929613767004, 274.606899102652, 234.01886236750522, 250.96382863318445, 275.10727086539356, 231.7080995911149, 257.76847657852926, 281.04299889624593]",344.15,public/images/learning_set\blue_denim_jeans.png
